,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2020-04-09 05:29:59,2.33246384966e-07,3.5248874533e-08,3.36242214658e-08,3.38083927881e-08
2020-04-09 05:44:59,2.29211095868e-07,2.72214671561e-08,2.56798153089e-08,2.58995866026e-08
2020-04-09 05:59:59,2.38385980183e-07,3.14907543202e-08,3.01067020568e-08,3.03411417366e-08
2020-04-09 06:14:59,2.48162872009e-07,2.61086133187e-08,2.49042288759e-08,2.52429533639e-08
2020-04-09 06:29:59,2.40080361046e-07,1.60806171878e-08,1.46545001093e-08,1.53217659073e-08
2020-04-09 06:44:59,2.3532660721e-07,1.69659440065e-08,1.43603603038e-08,1.48563173872e-08
2020-04-09 06:59:59,2.32514616227e-07,1.70195844357e-08,1.40711064387e-08,1.4466318578e-08
2020-04-09 07:14:59,2.33798133879e-07,1.46521319474e-08,1.3599578134e-08,1.40416013677e-08
2020-04-09 07:29:59,2.38109418195e-07,1.45597919122e-08,1.31635069245e-08,1.39317097141e-08
2020-04-09 07:44:59,2.29098427407e-07,1.54388732656e-08,1.42530333975e-08,1.46105182302e-08
2020-04-09 07:59:59,2.25694001003e-07,1.50086711054e-08,1.37495442554e-08,1.39765774561e-08
2020-04-09 08:14:59,2.27515420858e-07,1.42227589714e-08,1.30933170199e-08,1.34159303284e-08
2020-04-09 08:29:59,2.34203283793e-07,1.17280858774e-08,1.09038068373e-08,1.12095604581e-08
2020-04-09 08:44:59,2.37898523349e-07,1.1248143158e-08,1.03636931755e-08,1.06138842925e-08
2020-04-09 08:59:59,2.37433928333e-07,9.99659606663e-09,9.09495500477e-09,9.3139225344e-09
2020-04-09 09:14:59,2.39319705466e-07,1.05516796786e-08,9.58137280948e-09,9.78555492432e-09
2020-04-09 09:29:59,2.2717222732e-07,9.34632976428e-09,8.34082447673e-09,8.52608392301e-09
2020-04-09 09:44:59,2.29730952366e-07,8.23349550092e-09,7.51369351398e-09,7.72051169034e-09
2020-04-09 09:59:59,2.43187529724e-07,8.55834649402e-09,7.94399506174e-09,8.14700762012e-09
2020-04-09 10:14:59,2.37346467656e-07,7.21888410829e-09,6.52852662005e-09,6.88702589489e-09
2020-04-09 10:29:59,2.29634460998e-07,7.03856469444e-09,6.35361720357e-09,6.61121274603e-09
2020-04-09 10:44:59,2.43009928373e-07,7.40601143275e-09,6.8251861381e-09,6.98346654267e-09
2020-04-09 10:59:59,2.52424611571e-07,6.78156509657e-09,6.28848267276e-09,6.41392020401e-09
2020-04-09 11:14:59,2.44173722216e-07,6.38713535901e-09,5.91943368769e-09,6.04470257494e-09
2020-04-09 11:29:59,2.46501713966e-07,5.7796864043e-09,5.30212068164e-09,5.41354702888e-09
2020-04-09 11:44:59,2.47352191358e-07,6.44030197818e-09,5.87414609988e-09,5.99650596486e-09
2020-04-09 11:59:59,2.50765257356e-07,5.96091752335e-09,5.29053461568e-09,5.43128872646e-09
2020-04-09 12:14:59,2.31804516458e-07,5.94446680163e-09,5.18962686558e-09,5.57529094643e-09
2020-04-09 12:29:59,2.27939350569e-07,5.15426432983e-09,4.3769857836e-09,4.74410742953e-09
2020-04-09 12:44:59,2.44812734365e-07,7.05019387584e-09,6.520610883e-09,6.64943660886e-09
2020-04-09 12:59:59,2.57391990522e-07,6.10250453802e-09,5.49418132288e-09,5.62336304939e-09
2020-04-09 13:14:59,2.62717489179e-07,5.27840225827e-09,4.76687862217e-09,4.89485978007e-09
2020-04-09 13:29:59,2.4900011186e-07,3.67813911606e-09,3.0902791283e-09,3.20685345764e-09
2020-04-09 13:44:59,2.51836702318e-07,3.655788506e-09,2.8170469606e-09,2.9131860313e-09
2020-04-09 13:59:59,2.65805194446e-07,4.52914867437e-09,3.6668189736e-09,3.73403204363e-09
